metric_name,entity_name,currency,date,item_segment,category_name,value,quarter_start,quarter_end
Gross Merchandise Volume - Total,eBay,USD,2021-06-01,United States,Video Games,2256716.312174,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-05-24,International,Computers,10119329.143335,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-05-22,International,Health & Beauty,4475006.825672,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-04-25,International,"Business, Office & Industrial",8052545.925980,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-04-22,International,Toys & Hobbies,5524878.155693,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-04-19,United States,Clothing & Accessories,18027615.766179,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-04-16,United States,"Books, Movies & Music",2087973.152448,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-04-03,United States,Musical Instruments,1951843.376618,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-03-27,United States,"Business, Office & Industrial",6818363.788511,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-12-06,United States,Collectibles & Art,13135156.085792,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-15,International,"Books, Movies & Music",2668214.527529,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-03,United States,Photo,1531024.232202,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-09-21,International,Clothing & Accessories,15077709.505759,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-08-28,United States,Video Games,1551421.268946,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-05-13,United States,Home & Garden,13589253.384054,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-05-04,United States,Collectibles & Art,11283111.355150,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-04-08,United States,Video Games,3521515.243557,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-03-26,United States,Tickets & Travel,8960.903809,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-02-29,International,Consumer Electronics,4132334.082617,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-01-26,International,Collectibles & Art,7463142.071661,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-01-08,United States,Consumer Electronics,3237765.643780,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-08-24,International,Clothing & Accessories,12718570.696763,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-08-19,United States,Musical Instruments,1441714.406016,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-08-08,International,Remaining Categories,303571.449135,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-30,United States,Consumer Electronics,3082436.290004,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-20,International,"Books, Movies & Music",1933792.361203,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-11,International,Cell Phones & Telecom,4639074.092156,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-07,International,Cell Phones & Telecom,4121403.143516,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-07,International,Musical Instruments,1001600.233959,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-01,International,Video Games,2482965.581437,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-06-23,United States,Collectibles & Art,9929318.154147,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-03-17,United States,Health & Beauty,5066779.300303,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-03-08,International,Toys & Hobbies,7703936.119149,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-02-22,United States,Cell Phones & Telecom,2920603.561274,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-01-23,United States,Clothing & Accessories,12526018.866115,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-01-04,United States,Health & Beauty,4462380.034934,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-12-25,United States,Toys & Hobbies,4800870.276697,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-11-29,United States,Remaining Categories,1320655.291073,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-11-20,International,Computers,8827295.583853,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-30,International,"Business, Office & Industrial",6666810.200508,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-24,United States,Remaining Categories,340546.605203,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-14,United States,Remaining Categories,501216.784194,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-12,International,Video Games,2151948.144403,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-06-05,International,Tickets & Travel,224865.266083,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-04-26,United States,"Business, Office & Industrial",8899130.297282,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-03-10,International,Video Games,1574731.997062,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-02-11,United States,Remaining Categories,252983.966397,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-11-21,United States,"Business, Office & Industrial",5052004.057182,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-26,International,Toys & Hobbies,5369893.305750,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-02,International,Toys & Hobbies,5071528.981912,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-09-12,United States,Cell Phones & Telecom,2728292.433159,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-09-07,International,Musical Instruments,1555052.705092,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-08-25,International,Consumer Electronics,2982095.953332,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-06,International,Health & Beauty,5260847.971685,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-06-02,United States,Photo,2069944.243169,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-05-03,United States,Musical Instruments,2524193.775076,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-05-01,International,Toys & Hobbies,6512895.849506,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-03-30,International,Remaining Categories,457920.150386,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-02-25,United States,Video Games,2494878.248662,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-01-04,United States,Clothing & Accessories,13395934.044111,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-11-14,International,Photo,2434948.915185,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-09-26,United States,Health & Beauty,4105238.959997,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-08-04,International,Collectibles & Art,7712707.251031,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-06-15,International,Collectibles & Art,8276602.816267,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-06-13,United States,Collectibles & Art,9797554.272420,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-06-02,United States,Computers,7901611.797246,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-06-02,International,"Business, Office & Industrial",9680327.951638,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-03-29,International,Video Games,2796837.164096,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-02-12,United States,Cell Phones & Telecom,3902350.211654,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-01-16,United States,Clothing & Accessories,10083724.384538,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-11-15,International,"Books, Movies & Music",3156902.700429,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-25,International,Toys & Hobbies,6467335.305481,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-17,United States,Musical Instruments,1315182.488016,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-11,International,Musical Instruments,1700900.691679,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-04,United States,"Books, Movies & Music",1768133.834650,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-08-30,United States,Cell Phones & Telecom,3229901.889600,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-08-25,International,Collectibles & Art,6550845.808010,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-06-17,United States,"Business, Office & Industrial",7883229.713792,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-06-01,United States,Home & Garden,9351319.407218,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-03-30,United States,Video Games,2644586.296664,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-03-23,United States,Computers,8963934.256141,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-03-12,International,Home & Garden,30758855.479284,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-12-25,International,"Books, Movies & Music",2252146.124153,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-12-22,United States,"Books, Movies & Music",1667660.479562,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-11-09,United States,Cell Phones & Telecom,3421756.862847,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-10,United States,Toys & Hobbies,6252962.201039,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-09-28,International,Consumer Electronics,4851726.219587,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-09-13,International,Home & Garden,29351888.515631,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-08-09,International,"Books, Movies & Music",2600987.901692,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-07-21,United States,Photo,1940893.813343,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-06-15,International,Consumer Electronics,6854217.159329,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-05-02,International,Cell Phones & Telecom,6544303.844288,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-02-25,International,Health & Beauty,5573110.557060,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-02-06,International,Toys & Hobbies,4192136.566918,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2022-01-01,United States,Remaining Categories,270494.567429,2022-01-01,2022-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-11-15,United States,Cell Phones & Telecom,3904816.564756,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-11-01,United States,"Business, Office & Industrial",6619190.625837,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-19,International,"Business, Office & Industrial",7888153.239094,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-09-19,United States,Health & Beauty,3291034.206794,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-08-29,International,Home & Garden,24182605.914778,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-08-19,International,Musical Instruments,1355580.596029,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-08-16,United States,Video Games,2761506.330107,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-11,United States,Health & Beauty,3308873.753274,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-04-05,United States,Health & Beauty,4498238.032872,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-03-23,United States,Video Games,2932310.714543,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-03-03,International,Clothing & Accessories,15881856.006769,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-12-23,United States,Health & Beauty,3598429.187180,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-12-21,United States,Musical Instruments,1917754.998692,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-12-14,United States,"Business, Office & Industrial",6507680.699755,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-30,International,Parts & Accessories,18886841.659226,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-15,International,Computers,8274555.867960,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-08-13,United States,Tickets & Travel,31031.109798,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-05-25,United States,Video Games,2527297.069403,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-04-05,International,Health & Beauty,7777863.747749,2020-04-01,2020-06-30
Gross Merchandise Volume - Total,eBay,USD,2020-02-19,International,Parts & Accessories,19695684.409557,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-02-18,International,Toys & Hobbies,4312408.901840,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-01-28,International,Health & Beauty,5456474.991718,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-01-18,International,Health & Beauty,4866140.284535,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-01-12,International,"Business, Office & Industrial",5920569.686603,2020-01-01,2020-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-12-03,United States,Toys & Hobbies,7059314.249693,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-11-23,International,Computers,8910895.341736,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-31,International,Clothing & Accessories,16793446.401652,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-10-05,United States,"Books, Movies & Music",2174204.767180,2021-10-01,2021-12-31
Gross Merchandise Volume - Total,eBay,USD,2021-08-08,International,Video Games,2533632.730247,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-18,United States,Sports,13546096.014426,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-13,International,Tickets & Travel,276643.943588,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-07-03,International,Collectibles & Art,7399141.980166,2021-07-01,2021-09-30
Gross Merchandise Volume - Total,eBay,USD,2021-05-26,United States,"Books, Movies & Music",1874009.073517,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-05-07,International,Collectibles & Art,8749959.469708,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-04-30,United States,Consumer Electronics,3412620.846231,2021-04-01,2021-06-30
Gross Merchandise Volume - Total,eBay,USD,2021-03-04,United States,"Books, Movies & Music",2796779.762451,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-02-10,United States,Health & Beauty,3845379.803007,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2021-02-05,International,Clothing & Accessories,14489078.949585,2021-01-01,2021-03-31
Gross Merchandise Volume - Total,eBay,USD,2020-11-15,International,Musical Instruments,1934526.021003,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-11-02,International,Parts & Accessories,22597473.897689,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-10-31,United States,Photo,1245442.753751,2020-10-01,2020-12-31
Gross Merchandise Volume - Total,eBay,USD,2020-08-06,United States,"Business, Office & Industrial",9312188.272667,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-07-24,United States,Remaining Categories,583889.789063,2020-07-01,2020-09-30
Gross Merchandise Volume - Total,eBay,USD,2020-07-20,International,Remaining Categories,739823.567367,2020-07-01,2020-09-30
